month,year,group_of_product,product,sub_product,line_of_business,branch,channel,agent,gross_written_premium,net_written_premium,earned_premium,claims_reported,claims_paid,outstanding_claims,commissions,brokerage_costs,direct_costs,indirect_costs,reinsurance_costs,receivables,budget,actual,forecast
12,2021,Travel Insurance,Group Travel,Corporate,Travel Insurance,Salalah,Digital,Agent-006,42271.0,33149.0,31545.0,25929.0,23086.0,2843.0,2217.0,795.0,2773.0,1560.0,5256.0,4927.0,40988.0,42271.0,44740.0
12,2021,Travel Insurance,Group Travel,Corporate,Travel Insurance,Sohar,Bancassurance,Agent-002,55477.0,39539.0,39042.0,25133.0,22703.0,2430.0,6913.0,2520.0,2263.0,1994.0,9259.0,9637.0,52489.0,55477.0,51280.0
12,2021,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Sur,Broker,Agent-013,17096.0,14239.0,13086.0,9057.0,7465.0,1593.0,1199.0,778.0,1207.0,521.0,2339.0,2433.0,18711.0,17096.0,18198.0
12,2021,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Muscat HQ,Digital,Agent-011,28939.0,20909.0,17355.0,10954.0,10367.0,587.0,1661.0,443.0,2065.0,1083.0,4809.0,8371.0,31151.0,28939.0,29581.0
1,2022,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Sohar,Digital,Agent-004,55975.0,45727.0,38522.0,37427.0,25871.0,11556.0,3658.0,1111.0,4036.0,1674.0,8559.0,19979.0,51248.0,55975.0,58349.0
1,2022,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Nizwa,Direct,Agent-007,37573.0,29072.0,27392.0,17506.0,13900.0,3606.0,4215.0,1293.0,2299.0,904.0,5787.0,11363.0,38945.0,37573.0,35012.0
1,2022,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Muscat HQ,Digital,Agent-012,55106.0,44649.0,44011.0,24512.0,21826.0,2686.0,5763.0,2227.0,2955.0,1927.0,7878.0,20851.0,55015.0,55106.0,55358.0
1,2022,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Muscat HQ,Bancassurance,Agent-001,46145.0,37857.0,39009.0,25260.0,19296.0,5964.0,6747.0,1293.0,1802.0,1223.0,2966.0,4622.0,45517.0,46145.0,48133.0
1,2022,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Sohar,Digital,Agent-004,43223.0,40425.0,34032.0,25962.0,18542.0,7420.0,4934.0,1145.0,2938.0,1164.0,8034.0,10809.0,45437.0,43223.0,45642.0
1,2022,Property Insurance,Fire & Perils,Commercial,Property Insurance,Salalah,Direct,Agent-015,44915.0,34392.0,32521.0,33570.0,31777.0,1793.0,4612.0,1597.0,3279.0,2155.0,3619.0,11613.0,47904.0,44915.0,43500.0
1,2022,Property Insurance,Fire & Perils,Commercial,Property Insurance,Sohar,Direct,Agent-008,34487.0,31953.0,31940.0,15783.0,11242.0,4541.0,3612.0,1118.0,1906.0,1348.0,3837.0,11200.0,33339.0,34487.0,33552.0
1,2022,Property Insurance,Fire & Perils,Residential,Property Insurance,Muscat HQ,Direct,Agent-008,29276.0,22161.0,21936.0,16734.0,10164.0,6570.0,2390.0,500.0,1838.0,827.0,1749.0,3410.0,29755.0,29276.0,27036.0
1,2022,Property Insurance,Fire & Perils,Residential,Property Insurance,Nizwa,Digital,Agent-015,52867.0,42860.0,35058.0,35479.0,32377.0,3102.0,2702.0,906.0,3975.0,1929.0,3833.0,8503.0,54559.0,52867.0,54769.0
1,2022,Property Insurance,Property All Risks,Commercial,Property Insurance,Sohar,Direct,Agent-002,53758.0,44044.0,39196.0,23641.0,14565.0,9076.0,4581.0,2067.0,1662.0,1783.0,7881.0,15220.0,56732.0,53758.0,56429.0
1,2022,Property Insurance,Property All Risks,Commercial,Property Insurance,Sohar,Digital,Agent-008,35602.0,30292.0,26093.0,13067.0,8863.0,4204.0,3400.0,945.0,1383.0,1593.0,6724.0,5711.0,38661.0,35602.0,32855.0
1,2022,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Nizwa,Bancassurance,Agent-003,46768.0,44081.0,45248.0,34528.0,27367.0,7161.0,2704.0,2057.0,2838.0,1798.0,5266.0,12700.0,43528.0,46768.0,48562.0
1,2022,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Muscat HQ,Digital,Agent-012,58548.0,48446.0,42538.0,43196.0,37001.0,6195.0,5088.0,995.0,2399.0,1986.0,11205.0,18750.0,55214.0,58548.0,61916.0
1,2022,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Salalah,Direct,Agent-013,35381.0,32963.0,28496.0,22190.0,20982.0,1208.0,2302.0,479.0,2254.0,1068.0,2147.0,8583.0,37176.0,35381.0,34164.0
1,2022,Medical Insurance,Group Medical,Corporate,Medical Insurance,Sohar,Bancassurance,Agent-007,32706.0,26544.0,27559.0,19961.0,12786.0,7175.0,4530.0,967.0,1213.0,804.0,5008.0,3735.0,31310.0,32706.0,30821.0
1,2022,Medical Insurance,Group Medical,Corporate,Medical Insurance,Salalah,Bancassurance,Agent-003,42170.0,32467.0,26234.0,25123.0,18360.0,6763.0,4855.0,605.0,1294.0,1158.0,4996.0,9202.0,44787.0,42170.0,41346.0
1,2022,Medical Insurance,Individual Medical,Standard,Medical Insurance,Nizwa,Direct,Agent-006,47381.0,37251.0,33724.0,18484.0,16155.0,2329.0,6834.0,516.0,2846.0,2033.0,4393.0,15933.0,48635.0,47381.0,50634.0
1,2022,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Sur,Broker,Agent-012,50208.0,36988.0,32700.0,37408.0,22657.0,14751.0,4782.0,2194.0,2319.0,1727.0,9876.0,12174.0,46502.0,50208.0,46607.0
1,2022,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Salalah,Direct,Agent-011,37076.0,29880.0,30852.0,20428.0,19200.0,1228.0,2813.0,1119.0,2706.0,1240.0,3408.0,13223.0,36260.0,37076.0,37259.0
1,2022,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Salalah,Broker,Agent-004,40237.0,32108.0,27293.0,25028.0,16605.0,8423.0,4727.0,826.0,1922.0,1226.0,6338.0,9655.0,39121.0,40237.0,42507.0
1,2022,Liability Insurance,General Liability,Commercial,Liability Insurance,Sur,Bancassurance,Agent-003,31525.0,22374.0,20666.0,12596.0,8609.0,3987.0,3931.0,480.0,2218.0,1517.0,4444.0,9871.0,32871.0,31525.0,34010.0
1,2022,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Sohar,Broker,Agent-006,41292.0,30741.0,29304.0,14685.0,13579.0,1106.0,3157.0,478.0,1462.0,1123.0,3761.0,4536.0,39470.0,41292.0,39263.0
1,2022,Travel Insurance,Individual Travel,Standard,Travel Insurance,Salalah,Direct,Agent-007,34019.0,24576.0,19816.0,14657.0,12676.0,1981.0,5072.0,1604.0,1878.0,1223.0,3306.0,11300.0,35820.0,34019.0,35892.0
1,2022,Travel Insurance,Individual Travel,Standard,Travel Insurance,Salalah,Direct,Agent-012,46135.0,41595.0,36484.0,33296.0,21077.0,12219.0,6894.0,1882.0,1599.0,1831.0,2543.0,15273.0,48896.0,46135.0,46891.0
1,2022,Travel Insurance,Group Travel,Corporate,Travel Insurance,Salalah,Bancassurance,Agent-001,49685.0,35307.0,32202.0,22661.0,16711.0,5949.0,4596.0,2245.0,2162.0,2326.0,5659.0,9855.0,49710.0,49685.0,49032.0
1,2022,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Salalah,Broker,Agent-003,71478.0,60145.0,54332.0,48574.0,33509.0,15065.0,10506.0,2958.0,5602.0,3227.0,5098.0,18437.0,66760.0,71478.0,75118.0
2,2022,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Salalah,Broker,Agent-002,77448.0,65131.0,63845.0,28930.0,23411.0,5518.0,10191.0,984.0,4307.0,2150.0,11574.0,10502.0,84218.0,77448.0,82339.0
2,2022,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Sohar,Broker,Agent-006,53130.0,43070.0,36139.0,20809.0,19767.0,1042.0,5076.0,2386.0,2875.0,2533.0,3356.0,7130.0,57695.0,53130.0,56934.0
2,2022,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Sohar,Broker,Agent-003,41404.0,30950.0,31711.0,18687.0,15825.0,2862.0,2348.0,478.0,2595.0,1249.0,6141.0,5308.0,45129.0,41404.0,43050.0
2,2022,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Sur,Digital,Agent-001,39379.0,31191.0,29142.0,18459.0,11467.0,6992.0,3422.0,795.0,1941.0,1020.0,3516.0,11344.0,38498.0,39379.0,38405.0
2,2022,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Muscat HQ,Bancassurance,Agent-002,52257.0,49203.0,45783.0,37308.0,32748.0,4560.0,2920.0,1420.0,3392.0,2592.0,6206.0,6680.0,52906.0,52257.0,49135.0
2,2022,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Nizwa,Bancassurance,Agent-005,27173.0,23294.0,22202.0,17712.0,15850.0,1862.0,3720.0,311.0,1571.0,720.0,4865.0,8003.0,26740.0,27173.0,25817.0
2,2022,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Sur,Bancassurance,Agent-015,81182.0,29940.0,29672.0,13961.0,9805.0,4156.0,4780.0,1245.0,1965.0,949.0,3081.0,3632.0,33957.0,81182.0,30099.0
2,2022,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Muscat HQ,Broker,Agent-005,43986.0,35976.0,33153.0,23069.0,16462.0,6606.0,4494.0,1198.0,2635.0,2065.0,8764.0,5438.0,42971.0,43986.0,41739.0
2,2022,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Muscat HQ,Direct,Agent-006,42429.0,34964.0,36007.0,15403.0,9603.0,5800.0,3832.0,561.0,1830.0,2104.0,3451.0,6765.0,43054.0,42429.0,42415.0
2,2022,Property Insurance,Fire & Perils,Commercial,Property Insurance,Sur,Bancassurance,Agent-013,48324.0,39002.0,37927.0,33696.0,24576.0,9120.0,5160.0,617.0,1861.0,1067.0,7692.0,9008.0,50486.0,48324.0,44971.0
2,2022,Property Insurance,Fire & Perils,Residential,Property Insurance,Muscat HQ,Direct,Agent-014,41327.0,29510.0,29906.0,18344.0,14527.0,3817.0,3828.0,1728.0,2250.0,1447.0,8198.0,5994.0,44060.0,41327.0,38363.0
2,2022,Property Insurance,Property All Risks,Commercial,Property Insurance,Nizwa,Broker,Agent-011,49396.0,37829.0,34222.0,24532.0,19196.0,5336.0,4753.0,1140.0,2236.0,1360.0,5175.0,7162.0,53072.0,49396.0,50203.0
2,2022,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Sur,Direct,Agent-015,26370.0,19452.0,15603.0,9728.0,8432.0,1296.0,3922.0,311.0,1777.0,584.0,3661.0,8618.0,25627.0,26370.0,24306.0
2,2022,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Sohar,Bancassurance,Agent-014,42884.0,32050.0,26633.0,24534.0,19842.0,4692.0,5542.0,1721.0,3200.0,1894.0,3735.0,11440.0,41146.0,42884.0,41716.0
2,2022,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Muscat HQ,Direct,Agent-001,40773.0,34019.0,31358.0,16020.0,10939.0,5081.0,4190.0,518.0,3122.0,967.0,3249.0,13439.0,37486.0,40773.0,43384.0
2,2022,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Nizwa,Direct,Agent-004,45512.0,40475.0,40760.0,29006.0,23355.0,5652.0,3743.0,1724.0,3543.0,1712.0,6811.0,10519.0,47843.0,45512.0,49136.0
2,2022,Medical Insurance,Group Medical,Corporate,Medical Insurance,Sohar,Direct,Agent-005,34350.0,28954.0,23518.0,17577.0,14133.0,3444.0,3728.0,1247.0,2267.0,1348.0,5789.0,9873.0,34608.0,34350.0,34934.0
2,2022,Medical Insurance,Group Medical,Corporate,Medical Insurance,Salalah,Bancassurance,Agent-004,40745.0,37414.0,36283.0,15734.0,12702.0,3032.0,2941.0,1604.0,2908.0,1540.0,5652.0,8213.0,40307.0,40745.0,43119.0
2,2022,Medical Insurance,Individual Medical,Standard,Medical Insurance,Sur,Bancassurance,Agent-014,39771.0,29262.0,24821.0,19860.0,18479.0,1381.0,3998.0,771.0,1403.0,1199.0,6855.0,8551.0,41939.0,39771.0,41697.0
2,2022,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Sur,Direct,Agent-009,48317.0,34437.0,35499.0,33989.0,26605.0,7384.0,5084.0,892.0,3429.0,1689.0,2661.0,14732.0,52670.0,48317.0,50862.0
2,2022,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Sur,Broker,Agent-009,35069.0,29216.0,28064.0,18763.0,14015.0,4749.0,2172.0,486.0,1460.0,1582.0,2521.0,5892.0,35410.0,35069.0,33471.0
2,2022,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Salalah,Direct,Agent-006,45194.0,41942.0,35137.0,32330.0,29610.0,2720.0,6007.0,1593.0,2757.0,1771.0,6941.0,4743.0,49334.0,45194.0,45813.0
2,2022,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Muscat HQ,Bancassurance,Agent-012,43796.0,36239.0,33586.0,22984.0,16523.0,6461.0,3284.0,1362.0,2136.0,2150.0,3326.0,8580.0,41992.0,43796.0,44100.0
2,2022,Liability Insurance,General Liability,Commercial,Liability Insurance,Sohar,Bancassurance,Agent-002,38423.0,33551.0,27051.0,17481.0,13326.0,4155.0,2040.0,1334.0,2456.0,1629.0,4898.0,10804.0,37624.0,38423.0,35603.0
2,2022,Liability Insurance,General Liability,Commercial,Liability Insurance,Sur,Broker,Agent-001,46485.0,39019.0,38541.0,31643.0,25024.0,6619.0,5206.0,1760.0,3391.0,1100.0,8782.0,5011.0,49611.0,46485.0,43337.0
2,2022,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Sohar,Broker,Agent-007,57988.0,42998.0,39248.0,29629.0,25738.0,3891.0,8079.0,2094.0,2100.0,1674.0,10844.0,7342.0,56908.0,57988.0,62094.0
2,2022,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Muscat HQ,Broker,Agent-005,41154.0,33507.0,33117.0,14924.0,9707.0,5216.0,4585.0,794.0,2605.0,1257.0,7531.0,14230.0,41095.0,41154.0,42950.0
2,2022,Travel Insurance,Individual Travel,Standard,Travel Insurance,Sohar,Broker,Agent-013,62220.0,56357.0,57796.0,43616.0,40818.0,2798.0,4532.0,2941.0,3644.0,2033.0,8341.0,12617.0,59589.0,62220.0,59645.0
2,2022,Travel Insurance,Group Travel,Corporate,Travel Insurance,Sur,Digital,Agent-001,44121.0,36632.0,33230.0,23638.0,15915.0,7724.0,5837.0,791.0,2905.0,1888.0,6011.0,15834.0,42278.0,44121.0,46815.0
2,2022,Travel Insurance,Group Travel,Corporate,Travel Insurance,Nizwa,Bancassurance,Agent-004,35001.0,33190.0,30039.0,23645.0,20349.0,3296.0,3335.0,1648.0,1740.0,1294.0,2306.0,5871.0,37386.0,35001.0,34422.0
2,2022,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Sohar,Direct,Agent-006,33086.0,30564.0,24987.0,19187.0,14650.0,4537.0,3687.0,923.0,1652.0,1130.0,4543.0,8281.0,32902.0,33086.0,34768.0
3,2022,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Sur,Direct,Agent-003,63448.0,46849.0,44303.0,29448.0,25287.0,4161.0,4687.0,2338.0,2713.0,2242.0,12201.0,13603.0,68216.0,63448.0,68392.0
3,2022,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Sur,Digital,Agent-002,59489.0,42121.0,37838.0,41541.0,34938.0,6602.0,6144.0,1518.0,4201.0,2456.0,7154.0,21877.0,56276.0,59489.0,56352.0
3,2022,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Salalah,Direct,Agent-003,22226.0,20340.0,17423.0,12253.0,11601.0,652.0,1138.0,717.0,1236.0,983.0,2296.0,4959.0,20750.0,22226.0,23083.0
3,2022,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Salalah,Digital,Agent-013,41743.0,29249.0,25584.0,23878.0,17119.0,6759.0,3223.0,1186.0,1631.0,1498.0,6512.0,11379.0,38346.0,41743.0,44044.0
3,2022,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Sohar,Bancassurance,Agent-007,36719.0,27597.0,23365.0,20152.0,12323.0,7828.0,2663.0,1431.0,2639.0,823.0,6694.0,12457.0,39433.0,36719.0,37884.0
3,2022,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Nizwa,Broker,Agent-010,34656.0,25130.0,22088.0,13134.0,12224.0,910.0,3276.0,1283.0,2497.0,1723.0,2574.0,11778.0,37342.0,34656.0,32155.0
3,2022,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Nizwa,Bancassurance,Agent-002,45811.0,35042.0,29218.0,18177.0,11563.0,6613.0,5212.0,1102.0,1871.0,1867.0,7010.0,11991.0,49796.0,45811.0,44971.0
3,2022,Property Insurance,Fire & Perils,Commercial,Property Insurance,Nizwa,Bancassurance,Agent-011,29377.0,26781.0,25306.0,17647.0,12770.0,4877.0,3465.0,1199.0,2348.0,1022.0,1739.0,8189.0,27138.0,29377.0,28177.0
3,2022,Property Insurance,Fire & Perils,Residential,Property Insurance,Muscat HQ,Digital,Agent-015,39362.0,27996.0,28508.0,24696.0,15163.0,9533.0,2079.0,1273.0,1737.0,1492.0,4534.0,14839.0,37691.0,39362.0,40490.0
3,2022,Property Insurance,Fire & Perils,Residential,Property Insurance,Sohar,Broker,Agent-010,25596.0,22647.0,20751.0,11211.0,9915.0,1296.0,3165.0,483.0,1345.0,867.0,4453.0,7811.0,26329.0,25596.0,26210.0
3,2022,Property Insurance,Property All Risks,Commercial,Property Insurance,Sohar,Digital,Agent-005,39434.0,31873.0,28990.0,17672.0,11899.0,5774.0,4290.0,761.0,1310.0,1697.0,4199.0,8442.0,38893.0,39434.0,41422.0
3,2022,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Nizwa,Bancassurance,Agent-014,38804.0,31351.0,30942.0,20689.0,15414.0,5275.0,3979.0,881.0,1366.0,1259.0,2661.0,8659.0,39246.0,38804.0,41479.0
3,2022,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Sohar,Broker,Agent-001,48340.0,36854.0,30575.0,21111.0,14695.0,6416.0,4357.0,1506.0,1453.0,1202.0,3095.0,12805.0,46687.0,48340.0,48714.0
3,2022,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Sur,Broker,Agent-003,32626.0,23873.0,19973.0,24225.0,19772.0,4453.0,3622.0,1614.0,1123.0,1606.0,2630.0,9361.0,32104.0,32626.0,32020.0
3,2022,Medical Insurance,Group Medical,Corporate,Medical Insurance,Sur,Digital,Agent-001,45905.0,39579.0,41240.0,17124.0,15806.0,1319.0,4902.0,1752.0,1720.0,1653.0,6933.0,10874.0,42737.0,45905.0,44025.0
3,2022,Medical Insurance,Individual Medical,Standard,Medical Insurance,Nizwa,Digital,Agent-011,63905.0,44853.0,37688.0,39599.0,24591.0,15008.0,6964.0,2387.0,3796.0,1978.0,9879.0,17784.0,60168.0,63905.0,64550.0
3,2022,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Sohar,Digital,Agent-003,36870.0,26601.0,22907.0,13069.0,12355.0,715.0,2664.0,1570.0,1417.0,1051.0,4157.0,7275.0,39070.0,36870.0,39570.0
3,2022,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Sur,Bancassurance,Agent-006,51138.0,37688.0,38756.0,28492.0,20449.0,8042.0,3360.0,536.0,2168.0,2425.0,8672.0,19992.0,47055.0,51138.0,51892.0
3,2022,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Sur,Broker,Agent-012,38275.0,32283.0,27306.0,20578.0,17035.0,3544.0,2404.0,1807.0,2116.0,1707.0,5668.0,11980.0,39929.0,38275.0,40572.0
3,2022,Liability Insurance,General Liability,Commercial,Liability Insurance,Muscat HQ,Direct,Agent-013,63911.0,45798.0,39401.0,23921.0,18948.0,4973.0,4220.0,2200.0,4445.0,2854.0,6163.0,16916.0,64716.0,63911.0,63634.0
3,2022,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Sohar,Bancassurance,Agent-008,59138.0,53656.0,50894.0,26490.0,22808.0,3683.0,3457.0,2423.0,3519.0,1379.0,3662.0,19235.0,56689.0,59138.0,62822.0
3,2022,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Salalah,Bancassurance,Agent-006,53712.0,50330.0,41416.0,25807.0,17604.0,8203.0,4798.0,2132.0,2885.0,1994.0,5217.0,7648.0,51209.0,53712.0,56803.0
3,2022,Travel Insurance,Individual Travel,Standard,Travel Insurance,Nizwa,Direct,Agent-015,36165.0,27611.0,23677.0,26912.0,22798.0,4114.0,4042.0,369.0,1418.0,1413.0,3868.0,13644.0,38079.0,36165.0,35860.0
3,2022,Travel Insurance,Group Travel,Corporate,Travel Insurance,Sohar,Digital,Agent-007,43499.0,40440.0,34866.0,30651.0,19437.0,11214.0,4996.0,1797.0,2642.0,1517.0,6203.0,6329.0,41025.0,43499.0,41898.0
3,2022,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Salalah,Direct,Agent-010,44291.0,35144.0,32034.0,22761.0,15106.0,7655.0,5455.0,1237.0,1365.0,2167.0,7634.0,14043.0,47561.0,44291.0,47174.0
4,2022,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Nizwa,Broker,Agent-015,41755.0,31546.0,26135.0,25626.0,22380.0,3246.0,5265.0,946.0,1681.0,1403.0,5513.0,15689.0,44885.0,41755.0,44535.0
4,2022,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Sohar,Direct,Agent-015,49823.0,35917.0,32238.0,22574.0,14887.0,7687.0,7240.0,888.0,3885.0,2134.0,7281.0,15087.0,48144.0,49823.0,50990.0
4,2022,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Salalah,Bancassurance,Agent-003,43849.0,38491.0,37109.0,23263.0,19107.0,4156.0,2892.0,1619.0,1909.0,1236.0,3259.0,8757.0,42369.0,43849.0,43528.0
4,2022,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Sohar,Bancassurance,Agent-003,44091.0,38457.0,39841.0,22959.0,21016.0,1943.0,2638.0,517.0,2913.0,1888.0,7780.0,5161.0,46533.0,44091.0,43220.0
4,2022,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Sur,Digital,Agent-001,34856.0,31606.0,30338.0,22448.0,19061.0,3387.0,4735.0,605.0,1047.0,1323.0,3593.0,4780.0,32668.0,34856.0,33918.0
4,2022,Property Insurance,Fire & Perils,Commercial,Property Insurance,Sur,Bancassurance,Agent-015,53872.0,50939.0,53032.0,21927.0,18643.0,3284.0,5930.0,2027.0,1875.0,1382.0,3313.0,15151.0,59115.0,53872.0,55354.0
4,2022,Property Insurance,Fire & Perils,Commercial,Property Insurance,Muscat HQ,Direct,Agent-009,32808.0,23295.0,23685.0,16268.0,9786.0,6483.0,3305.0,1558.0,1406.0,1140.0,2496.0,3849.0,30056.0,32808.0,33999.0
4,2022,Property Insurance,Fire & Perils,Residential,Property Insurance,Sohar,Digital,Agent-013,36999.0,26148.0,24536.0,23308.0,19270.0,4038.0,3286.0,1191.0,1284.0,911.0,7021.0,12152.0,40127.0,36999.0,39466.0
4,2022,Property Insurance,Property All Risks,Commercial,Property Insurance,Sur,Broker,Agent-009,45622.0,32649.0,27013.0,17708.0,12804.0,4903.0,5480.0,1899.0,2715.0,1113.0,7399.0,9418.0,41178.0,45622.0,44020.0
4,2022,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Sohar,Digital,Agent-004,43633.0,38130.0,31829.0,29371.0,24584.0,4787.0,3032.0,1567.0,2364.0,1448.0,2915.0,11148.0,40142.0,43633.0,41289.0
4,2022,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Salalah,Broker,Agent-005,53119.0,41461.0,42479.0,30554.0,28161.0,2392.0,4249.0,775.0,3071.0,1613.0,9045.0,19326.0,52828.0,53119.0,57126.0
4,2022,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Sohar,Broker,Agent-015,49560.0,44654.0,36855.0,23467.0,18723.0,4744.0,2691.0,653.0,3212.0,1098.0,6025.0,9992.0,46865.0,49560.0,47092.0
4,2022,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Muscat HQ,Direct,Agent-003,43610.0,40990.0,38887.0,26457.0,22448.0,4009.0,5251.0,1866.0,2363.0,1570.0,4299.0,5738.0,45046.0,43610.0,40356.0
4,2022,Medical Insurance,Group Medical,Corporate,Medical Insurance,Muscat HQ,Direct,Agent-003,45494.0,38994.0,35300.0,17564.0,13203.0,4361.0,3880.0,1766.0,2682.0,1581.0,5598.0,17738.0,47826.0,45494.0,45472.0
